Student_ID,Major1,Major2,Major3,Subject_groups,Priority_Area,Priority_Subject,Interests,TOA,VAN,ANH,LY,HOA,SU,DIA,SINH,GDCD,TIN,CN
ST0251,Tâm lý học,Công nghệ sinh học,Nông nghiệp,"D10,D84",KV2,05,Nghiên cứu,6.1,6.2,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,4.7
ST0252,Công nghệ thông tin,Tâm lý học,Thiết kế đồ họa,C01,KV2,04,Máy tính,9.4,8.7,0.0,3.6,0.0,0.0,0.0,6.0,0.0,0.0,0.0
ST0253,Quản lý bệnh viện,Y khoa,Răng - Hàm - Mặt,"C03,A01",KV2,05,"Luật pháp,Chăm sóc sức khỏe,Y học",7.0,7.1,5.4,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0
ST0254,Sư phạm Ngữ văn,Nhân học,Tâm lý học,"D15,D01",KV2,05,"Giúp đỡ người khác,Nông nghiệp,Giáo dục",8.8,4.8,0.0,0.0,0.0,0.0,5.6,2.6,0.0,0.0,0.0
ST0255,Tâm lý học,Luật quốc tế,Xã hội học,"B04,A04",KV2,05,"Giúp đỡ người khác,Ngoại ngữ",1.7,7.5,0.0,0.0,0.0,0.0,0.0,6.5,7.6,0.0,0.0
ST0256,Quản lý bệnh viện,Y khoa,Dược học,C00,KV2,05,"Khoa học,Lãnh đạo,Chăm sóc sức khỏe",7.2,5.2,0.0,4.3,0.0,0.0,4.2,0.0,0.0,0.0,0.0
ST0257,Sư phạm Tiếng Anh,Sư phạm Toán,Giáo dục Tiểu học,"A05,D84",KV2,05,Giáo dục,7.1,7.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
ST0258,Công nghệ thực phẩm,Marketing,Digital Marketing,D84,KV2,05,Sáng tạo,4.3,5.6,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,6.6
ST0259,Công nghệ thông tin,Digital Marketing,Logistics và Quản lý chuỗi cung ứng,"G-TIN,D07",KV2,05,Phân tích dữ liệu,7.6,8.1,3.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST0260,Công nghệ thực phẩm,Kỹ thuật môi trường,Công nghệ vật liệu,C20,KV2,05,Ẩm thực,8.8,3.7,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,7.0
ST0261,Nông nghiệp,Nuôi trồng thủy sản,Công nghệ sau thu hoạch,"C02,A09",KV2,05,Nông nghiệp,4.3,1.4,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,4.4
ST0262,Robot và Trí tuệ nhân tạo,Tự động hóa,Công nghệ kỹ thuật ô tô,D01,KV2,05,"Tự động hóa,Luật pháp,Du lịch",6.9,4.5,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,7.4
ST0263,Quản trị kinh doanh quốc tế,Kinh doanh quốc tế,Công nghệ thông tin,D10,KV2,05,Thiên nhiên,6.3,3.8,4.2,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0
ST0264,Tâm lý học,Quản trị nhân lực,Giáo dục Tiểu học,"D66,A00",KV2,05,"Xây dựng,Giúp đỡ người khác,Động vật",8.7,8.6,0.0,0.0,0.0,0.0,0.0,3.7,3.7,0.0,0.0
ST0265,Thiết kế đồ họa,Thiết kế thời trang,Nghệ thuật,"A02,D13",KV2,05,"Ẩm thực,Nghệ thuật",5.7,6.3,4.7,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0
ST0266,Tài chính - Ngân hàng,Kế toán,Kiểm toán,"D08,B-TIN",KV1,03,"Tài chính,Du lịch",8.5,7.8,0.0,4.8,5.2,0.0,0.0,0.0,0.0,0.0,0.0
ST0267,Sư phạm Ngữ văn,Sư phạm Hóa học,Sư phạm Tiếng Anh,"D84,C20",KV2,05,"Bảo mật thông tin,Môi trường,Dạy học",7.7,3.5,0.0,0.0,1.4,4.9,0.0,0.0,0.0,0.0,0.0
ST0268,Thiết kế đồ họa,Tài chính - Ngân hàng,Thống kê,"A05,A02",KV2,05,"Toán học,Thiết kế",8.9,8.5,0.0,0.0,4.9,5.7,0.0,0.0,0.0,0.0,0.0
ST0269,Marketing,Công nghệ sinh học,Digital Marketing,D10,KV2,05,"Bảo mật thông tin,Dịch vụ khách hàng,Truyền thông",5.1,3.9,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,6.0
ST0270,Robot và Trí tuệ nhân tạo,Công nghệ kỹ thuật ô tô,Trí tuệ nhân tạo,A07,KV2,05,"Kỹ thuật,Tự động hóa",7.0,5.2,0.0,5.6,0.0,0.0,0.0,0.0,3.3,0.0,0.0
ST0271,Sư phạm Ngữ văn,Sư phạm Tiếng Anh,Sư phạm Toán,G-TIN,KV2,05,Giáo dục,6.6,4.5,0.0,0.0,0.0,0.0,4.0,4.3,0.0,0.0,0.0
ST0272,Sư phạm Hóa học,Marketing,Digital Marketing,C13,KV2,05,"Quảng cáo,Xây dựng,Khoa học",8.1,8.0,0.0,0.0,4.4,0.0,0.0,0.0,4.7,0.0,0.0
ST0273,Ngôn ngữ Anh,Ngôn ngữ Trung Quốc,Quản lý giáo dục,C03,KV2,05,Du lịch,6.6,6.1,0.0,3.6,0.0,0.0,0.0,0.0,5.7,0.0,0.0
ST0274,Tâm lý học,Công nghệ thông tin,Marketing,C02,KV2,03,Kỹ thuật,8.0,7.0,4.1,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0
ST0275,Thiết kế đồ họa,Thiết kế thời trang,Luật kinh tế,"D-TIN,C08",KV2,05,Luật pháp,6.5,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,3.8
ST0276,Công nghệ thông tin,Trí tuệ nhân tạo,Khoa học máy tính,G-TIN,KV2,05,"Môi trường,Lập trình",3.2,3.5,0.0,0.0,3.7,0.0,0.0,0.0,0.0,3.7,0.0
ST0277,Tự động hóa,Công nghệ kỹ thuật ô tô,Công nghệ thông tin,"B00,C00",KV2,05,Tự động hóa,8.3,5.4,0.0,3.3,5.2,0.0,0.0,0.0,0.0,0.0,0.0
ST0278,Sư phạm Hóa học,Tự động hóa,Âm nhạc,K01,KV2,05,"Ẩm thực,Tự động hóa",5.2,7.8,4.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0
ST0279,Quản trị khách sạn,Quản trị dịch vụ du lịch và lữ hành,Ngôn ngữ Anh,D08,KV2,05,"Chăm sóc sức khỏe,Du lịch,Dịch vụ khách hàng",8.5,8.4,0.0,0.0,5.2,5.8,0.0,0.0,0.0,0.0,0.0
ST0280,Quản lý giáo dục,Quản trị kinh doanh,Quản lý bệnh viện,"D07,D10",KV2,05,"Giao tiếp,Lãnh đạo",8.1,4.8,0.0,0.0,0.0,0.0,2.5,0.0,3.2,0.0,0.0
ST0281,Xã hội học,Công nghệ kỹ thuật ô tô,Răng - Hàm - Mặt,A08,KV1,07,"Thống kê,Cơ khí,Thiết kế",7.6,5.7,0.0,0.0,8.4,7.3,0.0,0.0,0.0,0.0,0.0
ST0282,Quản lý giáo dục,Sư phạm Hóa học,Sư phạm Toán,A00,KV2,05,"Nghiên cứu,Dạy học",8.9,4.7,0.0,0.0,4.5,0.0,0.0,0.0,6.7,0.0,0.0
ST0283,Sư phạm Ngữ văn,Marketing,Digital Marketing,B04,KV2,05,Sáng tạo,7.1,8.2,0.0,0.0,5.3,0.0,5.9,0.0,0.0,0.0,0.0
ST0284,Răng - Hàm - Mặt,Tự động hóa,Kiến trúc,F-TIN,KV2,05,"Tự động hóa,Sáng tạo",7.7,3.3,0.0,2.8,5.4,0.0,0.0,0.0,0.0,0.0,0.0
ST0285,Digital Marketing,Quản lý giáo dục,Công nghệ thông tin,C04,KV3,06,"Giáo dục,Quảng cáo,Công nghệ",5.9,7.4,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,4.1
ST0286,Thiết kế thời trang,Âm nhạc,Sư phạm Ngữ văn,E-TIN,KV2,05,Thể thao,3.5,5.9,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,1.8
ST0287,Tâm lý học,Công nghệ sinh học,Nông nghiệp,C-TIN,KV2,05,"Quản lý,Nghiên cứu,Phân tích dữ liệu",6.8,6.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,5.7
ST0288,Công nghệ thông tin,Quản lý bệnh viện,Trí tuệ nhân tạo,D10,KV2,05,"Y học,Lập trình,Thiên nhiên",6.5,7.3,0.0,5.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0
ST0289,Sư phạm Hóa học,Marketing,Digital Marketing,"D-TIN,A09",KV2,05,"Giáo dục,Quảng cáo",9.1,6.4,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,5.7
ST0290,Quản lý giáo dục,Thiết kế thời trang,Âm nhạc,"B00,B04",KV3,02,Thể thao,8.4,6.1,0.0,0.0,0.0,0.0,0.0,3.3,6.0,0.0,0.0
ST0291,Luật kinh tế,Luật,Giáo dục Tiểu học,"A09,A01",KV2,05,Môi trường,3.2,5.4,0.0,0.0,0.0,6.5,5.3,0.0,0.0,0.0,0.0
ST0292,Quản trị khách sạn,Quản trị dịch vụ du lịch và lữ hành,Bảo hiểm,C17,KV2,05,Dịch vụ khách hàng,6.3,6.5,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,2.2
ST0293,Công nghệ sinh học,Nông nghiệp,Nuôi trồng thủy sản,D01,KV2,05,"Môi trường,Chính trị",8.5,4.9,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,5.5
ST0294,Sư phạm Ngữ văn,Tâm lý học,Răng - Hàm - Mặt,B00,KV2,05,"Sáng tạo,Lập trình",6.3,6.6,0.0,0.0,0.0,6.6,0.0,7.9,0.0,0.0,0.0
ST0295,Quản lý giáo dục,Tâm lý học,Dược học,"B00,K01",KV2,05,Hóa học,7.8,5.9,0.0,0.0,0.0,0.0,0.0,4.5,5.7,0.0,0.0
ST0296,Tài chính - Ngân hàng,Kế toán,Kiểm toán,"A00,D10",KV2,05,"Tài chính,Kỹ thuật,Môi trường",5.5,5.5,2.8,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0
ST0297,Thống kê,Nhân học,Công nghệ thông tin,"D08,A-TIN",KV2,02,"Giao tiếp,Thống kê,Máy tính",8.1,4.4,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,2.8
ST0298,Nhân học,Xã hội học,Quản trị nhân lực,F-TIN,KV2,05,Giúp đỡ người khác,4.7,4.4,0.0,1.7,0.0,6.0,0.0,0.0,0.0,0.0,0.0
ST0299,Tâm lý học,Khoa học dữ liệu và Trí tuệ nhân tạo,Khoa học dữ liệu,C08,KV2,05,Dịch vụ khách hàng,7.7,5.9,0.0,0.0,0.0,0.0,0.0,6.9,0.0,3.6,0.0
ST0300,Tâm lý học,Nhân học,Quản lý tài nguyên và môi trường,"A11,C20",KV2,01,"Khoa học,Nghiên cứu,Động vật",8.5,5.8,0.0,0.0,0.0,0.0,3.6,1.5,0.0,0.0,0.0
ST0301,Thiết kế đồ họa,Răng - Hàm - Mặt,Thiết kế thời trang,D15,KV2,05,"Thiết kế,Nông nghiệp",8.1,5.9,5.9,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0
ST0302,Marketing,Digital Marketing,Quan hệ công chúng,"C08,D13",KV2,05,"Ẩm thực,Quảng cáo",8.6,8.2,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,4.1
ST0303,Công nghệ thông tin,Quản lý giáo dục,Thiết kế thời trang,C14,KV1,04,"Cơ khí,Lập trình,Thể thao",7.0,7.5,0.0,0.0,0.0,0.0,1.7,0.0,5.8,0.0,0.0
ST0304,Quản trị kinh doanh,Quản lý bệnh viện,Quản lý giáo dục,A02,KV2,05,"Quản lý,Sáng tạo,Lãnh đạo",5.2,6.0,0.0,3.4,0.0,0.0,0.0,1.3,0.0,0.0,0.0
ST0305,Kỹ thuật xây dựng,Kiến trúc,Thiết kế nội thất,A03,KV2,05,Xây dựng,6.6,4.7,0.0,0.0,5.1,0.0,0.0,0.0,4.6,0.0,0.0
ST0306,Kỹ thuật xây dựng,Kỹ thuật điện - điện tử,Công nghệ thông tin,"C-TIN,A05",KV2,05,"Toán học,Công nghệ,Chăm sóc sức khỏe",7.0,3.9,0.0,3.2,3.5,0.0,0.0,0.0,0.0,0.0,0.0
ST0307,Kỹ thuật xây dựng,Thống kê,Kiến trúc,A07,KV1,06,"Thống kê,Ẩm thực,Xây dựng",9.5,4.9,0.0,0.0,7.4,0.0,3.0,0.0,0.0,0.0,0.0
ST0308,Sư phạm Ngữ văn,Sư phạm Hóa học,Nhân học,"A11,A03",KV3,03,"Bảo mật thông tin,Xây dựng,Hóa học",6.3,5.7,0.0,0.0,0.0,5.1,0.0,0.0,3.7,0.0,0.0
ST0309,Tài chính - Ngân hàng,Kế toán,Kiểm toán,A05,KV1,03,Tài chính,6.9,5.4,0.0,0.0,6.6,0.0,3.5,0.0,0.0,0.0,0.0
ST0310,Răng - Hàm - Mặt,Kỹ thuật xây dựng,Kiến trúc,"C-TIN,A06",KV2,06,"Dịch vụ khách hàng,Thiết kế",6.9,4.4,0.0,3.6,2.8,0.0,0.0,0.0,0.0,0.0,0.0
ST0311,Trí tuệ nhân tạo,Khoa học máy tính,Kỹ thuật phần mềm,C05,KV1,04,"Lập trình,Luật pháp",7.6,4.8,0.0,7.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0
ST0312,Bảo hiểm,Marketing,Logistics và Quản lý chuỗi cung ứng,B03,KV2,05,"Thống kê,Nông nghiệp,Kinh doanh",5.5,6.8,5.7,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0
ST0313,Dược học,Công nghệ sinh học,Công nghệ thực phẩm,C03,KV2,05,Hóa học,3.8,4.2,0.0,0.0,4.4,0.0,0.0,6.7,0.0,0.0,0.0
ST0314,Nhân học,Quản trị nhân lực,Tâm lý học,B04,KV1,06,Giúp đỡ người khác,7.4,7.1,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,5.8
ST0315,Tâm lý học,Thú y,Công nghệ sinh học,"E-TIN,A00",KV2,06,Động vật,7.2,5.5,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,3.6
ST0316,Marketing,Quan hệ công chúng,Ngôn ngữ Hàn Quốc,C01,KV2,05,"Truyền thông,Giáo dục,Giao tiếp",7.4,7.7,7.8,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0
ST0317,Công nghệ thông tin,Quản lý bệnh viện,An toàn thông tin,B-TIN,KV2,05,"Trò chơi điện tử,Bảo mật thông tin,Y học",5.7,4.6,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4
ST0318,Quản trị kinh doanh,Quản lý bệnh viện,Quản lý giáo dục,C00,KV2,05,"Nông nghiệp,Lãnh đạo",6.3,5.7,5.9,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0
ST0319,Tài chính - Ngân hàng,Quản trị kinh doanh quốc tế,Kinh doanh quốc tế,A07,KV2,05,"Toán học,Tài chính,Ngoại ngữ",7.0,7.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0
ST0320,Sư phạm Ngữ văn,Sư phạm Tiếng Anh,Sư phạm Toán,C02,KV2,05,"Dạy học,Giáo dục",7.2,4.8,0.0,4.3,0.0,0.0,5.6,0.0,0.0,0.0,0.0
ST0321,Ngôn ngữ Anh,Ngôn ngữ Nhật,Thiết kế thời trang,D08,KV2,05,"Đọc sách,Thể thao",8.6,3.6,2.2,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0
ST0322,Logistics và Quản lý chuỗi cung ứng,Kiến trúc,Thiết kế nội thất,A04,KV2,05,"Thể thao,Kinh doanh,Nghệ thuật",5.3,4.7,0.0,0.0,0.0,0.0,7.7,0.0,2.8,0.0,0.0
ST0323,Thiết kế thời trang,Sư phạm Ngữ văn,Âm nhạc,"C00,C19",KV2,05,Thể thao,8.1,7.6,0.0,0.0,0.0,5.2,5.3,0.0,0.0,0.0,0.0
ST0324,Tâm lý học,Sư phạm Ngữ văn,Nhân học,"C00,A07",KV2,05,Khoa học,6.6,5.3,0.0,0.0,0.0,6.3,0.0,0.0,0.0,3.6,0.0
ST0325,Luật,Kinh tế học,Luật quốc tế,"C08,C19",KV2,05,"Chính trị,Dạy học,Thiên nhiên",8.9,6.7,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6
ST0326,Thiết kế đồ họa,Thiết kế thời trang,Nghệ thuật,"C17,B03",KV2,05,"Toán học,Thiết kế",6.7,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,3.9
ST0327,Công nghệ thông tin,Tự động hóa,Sư phạm Ngữ văn,"B04,A08",KV2,05,Lập trình,9.4,5.7,0.0,0.0,5.9,6.1,0.0,0.0,0.0,0.0,0.0
ST0328,Kỹ thuật xây dựng,Sư phạm Ngữ văn,Công nghệ thông tin,C08,KV2,05,"Công nghệ,Văn học,Kỹ thuật",9.1,5.4,0.0,2.2,0.0,0.0,4.4,0.0,0.0,0.0,0.0
ST0329,Sư phạm Hóa học,Sư phạm Toán,Giáo dục Tiểu học,C17,KV2,05,Giáo dục,4.9,7.6,0.0,5.1,6.4,0.0,0.0,0.0,0.0,0.0,0.0
ST0330,Kỹ thuật xây dựng,Thiết kế đồ họa,Sư phạm Ngữ văn,C12,KV2,05,"Thiết kế,Động vật",7.0,3.9,0.0,0.0,0.0,6.7,4.4,0.0,0.0,0.0,0.0
ST0331,Nhân học,Quan hệ quốc tế,Xã hội học,A01,KV1,04,"Văn hóa,Nghiên cứu,Chính trị",8.7,7.7,0.0,3.4,0.0,5.6,0.0,0.0,0.0,0.0,0.0
ST0332,Công nghệ thông tin,Marketing,Digital Marketing,F-TIN,KV2,05,Trò chơi điện tử,5.5,6.3,8.4,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0
ST0333,Ngôn ngữ Anh,Ngôn ngữ Trung Quốc,Ngôn ngữ Nhật,"A00,D11",KV2,05,Du lịch,5.9,8.1,0.0,0.0,0.0,7.4,0.0,0.0,2.6,0.0,0.0
ST0334,Quản lý bệnh viện,Sư phạm Ngữ văn,Nhân học,"D07,C01",KV2,05,"Y học,Thể thao,Chăm sóc sức khỏe",7.8,7.5,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,6.4
ST0335,Công nghệ thông tin,Trí tuệ nhân tạo,Khoa học máy tính,"A11,D12",KV2,05,"Tài chính,Lập trình,Luật pháp",6.2,4.6,0.0,0.0,0.0,0.0,0.0,0.0,5.3,4.7,0.0
ST0336,Thiết kế thời trang,Nghệ thuật,Quản trị kinh doanh quốc tế,"K01,B02",KV2,05,Văn hóa,8.0,5.3,0.0,0.0,6.5,0.0,0.0,0.0,0.0,2.7,0.0
ST0337,Công nghệ thực phẩm,Công nghệ sau thu hoạch,Y khoa,C01,KV2,05,"Y học,Nghiên cứu,Ẩm thực",7.3,3.9,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,6.8
ST0338,Quản lý bệnh viện,Khoa học dữ liệu và Trí tuệ nhân tạo,Công nghệ thông tin,C00,KV2,05,"Chăm sóc sức khỏe,Cơ khí",7.2,6.2,5.9,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
ST0339,Tâm lý học,Sư phạm Hóa học,Y khoa,"D10,D15",KV2,05,"Tự động hóa,Tài chính,Nghiên cứu",6.1,8.6,0.0,0.0,3.6,0.0,0.0,6.1,0.0,0.0,0.0
ST0340,Thiết kế đồ họa,Thiết kế thời trang,Nghệ thuật,D01,KV1,02,"Nghiên cứu,Chính trị,Thiết kế",7.8,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.1
ST0341,Quản lý giáo dục,Kỹ thuật xây dựng,Kiến trúc,B04,KV2,05,Xây dựng,4.8,5.3,0.0,0.0,4.7,0.0,0.0,0.0,5.4,0.0,0.0
ST0342,Robot và Trí tuệ nhân tạo,Mạng máy tính & truyền thông dữ liệu,Kỹ thuật xây dựng,D01,KV2,05,Kỹ thuật,6.5,4.4,8.6,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST0343,Luật,Kinh tế học,Luật quốc tế,B00,KV2,05,"Bảo mật thông tin,Chính trị",8.6,3.9,0.0,0.0,0.0,0.0,2.3,0.0,0.0,2.4,0.0
ST0344,Sư phạm Ngữ văn,Tâm lý học,Nhân học,A03,KV2,05,"Bảo mật thông tin,Dạy học",8.5,8.5,0.0,0.0,0.0,0.0,6.4,4.6,0.0,0.0,0.0
ST0345,Tâm lý học,Sư phạm Ngữ văn,Nhân học,"D11,D15",KV2,05,"Nghiên cứu,Ngoại ngữ",6.6,8.0,0.0,0.0,0.0,5.3,0.0,4.4,0.0,0.0,0.0
ST0346,Luật kinh tế,Luật,Luật quốc tế,"C12,B-TIN",KV2,05,Luật pháp,4.4,7.7,0.0,2.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0
ST0347,Sư phạm Ngữ văn,Sư phạm Tiếng Anh,Sư phạm Toán,"A03,C20",KV2,05,"Dạy học,Giáo dục",8.9,7.7,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,5.9
ST0348,Tài chính - Ngân hàng,Quản lý bệnh viện,Thống kê,B04,KV2,05,"Chăm sóc sức khỏe,Toán học,Tài chính",7.8,5.2,0.0,0.0,0.0,1.6,0.0,0.0,4.6,0.0,0.0
ST0349,Quản trị kinh doanh,Quản lý bệnh viện,Kế toán,C-TIN,KV2,05,Quản lý,7.2,4.7,0.0,0.0,8.7,0.0,0.0,0.0,4.3,0.0,0.0
ST0350,Thú y,Trí tuệ nhân tạo,Robot và Trí tuệ nhân tạo,"A06,A01",KV2,05,"Động vật,Tự động hóa",6.7,5.7,0.0,6.1,0.0,0.0,0.0,3.9,0.0,0.0,0.0
ST0351,Robot và Trí tuệ nhân tạo,Công nghệ thông tin,Tự động hóa,"D08,A03",KV2,05,"Máy tính,Phân tích dữ liệu,Lập trình",6.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,7.9
ST0352,Thiết kế đồ họa,Thiết kế thời trang,Nhân học,"C14,D12",KV2,05,"Công nghệ,Giúp đỡ người khác,Nghệ thuật",6.5,6.6,0.0,0.0,0.0,0.0,5.7,0.0,0.0,5.1,0.0
ST0353,Thiết kế đồ họa,Thiết kế thời trang,Nghệ thuật,"F-TIN,E-TIN",KV2,05,"Thiết kế,Tự động hóa",9.5,5.9,6.5,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0
ST0354,Thiết kế đồ họa,Thiết kế thời trang,Nghệ thuật,"C08,A06",KV2,01,Thiết kế,7.1,6.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.7,0.0
ST0355,Xã hội học,Quản trị nhân lực,Tâm lý học,D14,KV2,05,"Hóa học,Thống kê,Giúp đỡ người khác",9.3,6.4,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,6.1
ST0356,Công nghệ thông tin,Quản lý giáo dục,Luật,"A06,C20",KV2,05,"Thể thao,Động vật,Trò chơi điện tử",7.8,3.6,0.0,0.0,0.0,5.3,0.0,0.0,6.9,0.0,0.0
ST0357,Sư phạm Ngữ văn,Công nghệ thông tin,Digital Marketing,"A10,D66",KV2,05,"Ngoại ngữ,Công nghệ",5.5,5.3,0.0,0.0,0.0,0.0,3.4,4.1,0.0,0.0,0.0
ST0358,Thiết kế đồ họa,Thiết kế thời trang,Sư phạm Ngữ văn,C13,KV2,05,"Sáng tạo,Máy tính",9.2,6.3,0.0,0.0,0.0,0.0,4.1,0.0,0.0,4.0,0.0
ST0359,Quản lý đất đai,Kỹ thuật xây dựng,Luật,A05,KV2,05,"Xây dựng,Chính trị,Môi trường",8.7,4.4,0.0,0.0,0.0,3.9,4.5,0.0,0.0,0.0,0.0
ST0360,Quản trị kinh doanh,Quản lý bệnh viện,Quản lý giáo dục,"A02,D11",KV2,05,"Ẩm thực,Lãnh đạo",4.1,5.9,0.0,0.0,0.0,3.7,0.0,2.5,0.0,0.0,0.0
ST0361,Dược học,Công nghệ sinh học,Sư phạm Hóa học,D66,KV2,05,"Trò chơi điện tử,Máy tính,Hóa học",7.4,5.9,0.0,0.0,5.2,0.0,0.0,5.1,0.0,0.0,0.0
ST0362,Trí tuệ nhân tạo,Tài chính - Ngân hàng,Thống kê,"B04,D-TIN",KV1,07,"Toán học,Hóa học,Tự động hóa",6.3,6.3,0.0,0.0,0.0,0.0,3.1,0.0,0.0,4.0,0.0
ST0363,Thiết kế thời trang,Thiết kế đồ họa,Nghệ thuật,"A10,A09",KV3,06,"Văn hóa,Thể thao,Máy tính",7.4,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,4.0
ST0364,Thiết kế đồ họa,Thiết kế thời trang,Nghệ thuật,"C05,A04",KV3,02,Tài chính,8.1,6.6,0.0,0.0,0.0,0.0,0.0,0.0,5.9,8.5,0.0
ST0365,Luật kinh tế,Luật,Xã hội học,C05,KV2,05,"Lập trình,Phân tích dữ liệu,Bảo mật thông tin",8.1,6.3,0.0,0.0,0.0,6.1,6.3,0.0,0.0,0.0,0.0
ST0366,Thiết kế đồ họa,An toàn thông tin,Mạng máy tính & truyền thông dữ liệu,D15,KV2,07,Bảo mật thông tin,8.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3.9
ST0367,Sư phạm Ngữ văn,Thiết kế đồ họa,Thiết kế thời trang,"A00,C20",KV2,05,"Tài chính,Sáng tạo,Thiết kế",8.1,5.8,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,5.4
ST0368,Sư phạm Ngữ văn,Luật,Kinh tế học,D15,KV2,05,"Văn học,Chính trị",8.6,7.0,0.0,5.8,0.0,3.1,0.0,0.0,0.0,0.0,0.0
ST0369,Nghệ thuật,Quản trị dịch vụ du lịch và lữ hành,Digital Marketing,B-TIN,KV2,05,"Truyền thông,Dịch vụ khách hàng",6.6,4.6,0.0,0.0,0.0,0.0,6.4,0.0,0.0,4.9,0.0
ST0370,Công nghệ thông tin,An toàn thông tin,Mạng máy tính & truyền thông dữ liệu,C17,KV2,05,"Bảo mật thông tin,Trò chơi điện tử,Môi trường",5.1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,6.7,5.7,0.0
ST0371,Quản lý giáo dục,Công nghệ thông tin,Quản trị kinh doanh,D66,KV2,05,"Thiên nhiên,Lãnh đạo,Trò chơi điện tử",7.9,5.9,0.0,0.0,0.0,0.0,5.1,0.0,4.1,0.0,0.0
ST0372,Nhân học,Xã hội học,Công nghệ thông tin,"A02,C-TIN",KV2,05,"Giúp đỡ người khác,Lập trình",5.5,6.6,0.0,0.0,6.4,5.7,0.0,0.0,0.0,0.0,0.0
ST0373,Luật,Kinh tế học,Luật quốc tế,"D09,A08",KV2,05,"Hóa học,Chính trị",8.5,5.1,0.0,0.0,0.0,4.8,0.0,3.9,0.0,0.0,0.0
ST0374,Quản lý giáo dục,Tâm lý học,Kỹ thuật môi trường,"A11,D12",KV2,05,Kỹ thuật,8.3,4.8,0.0,0.0,0.0,0.0,0.0,4.5,5.5,0.0,0.0
ST0375,Thiết kế thời trang,Âm nhạc,Công nghệ thông tin,C02,KV2,05,Thể thao,8.6,5.2,4.6,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0
ST0376,Tự động hóa,Thiết kế đồ họa,Kỹ thuật điện - điện tử,"A01,C05",KV2,05,Điện tử,8.4,5.3,0.0,4.1,0.0,0.0,0.0,0.0,0.0,3.2,0.0
ST0377,Logistics và Quản lý chuỗi cung ứng,Quản trị kinh doanh quốc tế,Sư phạm Ngữ văn,C04,KV3,01,Quản lý,7.7,6.7,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,2.0
