SchoolName,SchoolID,Type,MajorID,Major,SubjectGroup,Benchmark_2024,Note
Trường ĐẠI HỌC Nông Lâm TP.HCM,NLS,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7620114,Kinh doanh nông nghiệp,,690.0,
Trường ĐẠI HỌC Nông Lâm TP.HCM,NLS,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7620116,Phát triển nông thôn,,650.0,
Trường ĐẠI HỌC Nông Lâm TP.HCM,NLS,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7620201,Lâm học,,650.0,
Trường ĐẠI HỌC Nông Lâm TP.HCM,NLS,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7620202,Lâm nghiệp đô thị,,650.0,
Trường ĐẠI HỌC Nông Lâm TP.HCM,NLS,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7620211,Quản lý tài nguyên rừng,,650.0,
Trường ĐẠI HỌC Nông Lâm TP.HCM,NLS,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7620301,Nuôi trồng thuỷ sản,,650.0,
Trường ĐẠI HỌC Nông Lâm TP.HCM,NLS,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7640101,Thú y,,800.0,
Trường ĐẠI HỌC Nông Lâm TP.HCM,NLS,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7640101T,Thú y (CTTT),,800.0,
Trường ĐẠI HỌC Nông Lâm TP.HCM,NLS,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7850101,Quản lý tài nguyên và môi trường,,650.0,
Trường ĐẠI HỌC Nông Lâm TP.HCM,NLS,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7850103,Quản lý đất đai,,650.0,
Trường ĐẠI HỌC Nông Lâm TP.HCM,NLS,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7859002,Tài nguyên và Du lịch sinh thái,,650.0,
Trường ĐẠI HỌC Nông Lâm TP.HCM,NLS,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7859007,Cảnh quan và kỹ thuật hoa viên,,650.0,
Trường ĐẠI HỌC Nông Lâm TP.HCM,NLS,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,,,,,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7140114,Quản lý Giáo dục,D01; A00; A01; C00,16.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7210403,Thiết kế đồ họa,A00; A01; H00; H01,15.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7220201,Ngôn ngữ Anh,A01; D01; D14; D15,15.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7220204,Ngôn ngữ Trung Quốc,A01; C00; D01; D15,15.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7220209,Ngôn ngữ Nhật,A01; D01; D14; D15,16.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7220210,Ngôn ngữ Hàn Quốc,A01; C00; D01; D15,15.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7310206,Quan hệ quốc tế,A00; A01; C00; D01,17.75,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7310401,Tâm lý học,B00; A00; C00; D01,15.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7310630,Việt Nam Học,A07; C00; D01; D78,18.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7320104,Truyền thông đa phương tiện,A01; C00; D01; D15,16.25,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7320108,Quan hệ công chúng,A00; A01; C00; D01,15.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7340101,Quản trị kinh doanh,A00; A01; C00; D01,15.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7340114,Digital Marketing,A00; A01; C00; D01,15.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7340122,Thương mại điện tử,A00; A01; C00; D01,15.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7340201,Tài chính - Ngân hàng,A00; A01; D01; C01,15.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7340301,Kế toán,A00; A01; D01; C01,15.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7340412,Quản trị sự kiện,A00; A01; C00; D01,17.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7380101,Luật,A00; A01; C00; D01,15.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7380107,Luật Kinh Tế,A00; A01; C00; D01,15.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7480201,Công nghệ thông tin,A00; A01; D01; C01,15.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7510605,Logistics và quản lý chuỗi cung ứng,A00; A01; D01; C00,15.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7580101,Kiến Trúc,A00; A01; V00; V01,15.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7720101,Y Khoa,A00; B00; D07; D08,22.5,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7720115,Y học cổ truyền,A00; B00; D07; D08,21.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7720201,Dược học,A00; B00; D07; D08,21.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7720301,Điều dưỡng,A00; B00; D07; D08,19.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7720302,Hộ Sinh,A00; B00; D07; D08,19.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7720401,Dinh dưỡng,A00; B00; D07; D08,15.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7720501,Răng hàm mặt,A00; B00; D07; D08,22.5,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7720601,Kỹ thuật xét nghiệm y học,A00; B00; D07; D08,19.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7720603,Kỹ thuật phục hồi chức năng,A00; B00; D07; D08,19.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7720701,Y tế công cộng,A00; B00; D07; D08,15.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7810103,Quản trị dịch vụ du lịch và lữ hành,A00; A01; C00; D01,15.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7810201,Quản trị khách sạn,A00; A01; C00; D01,15.0,
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7140114,Quản Lý Giáo Dục,A00; A01; C00; D01,18.0,Điểm tổ hợp 3 môn
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7140114,Quản Lý Giáo Dục,A00; A01; C00; D01,18.0,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7140114,Quản Lý Giáo Dục,A00; A01; C00; D01,18.0,Điểm 3 năm học
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7210403,Thiết Kế Đồ Họa,A00; A01; H00; H01,18.0,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7210403,Thiết Kế Đồ Họa,A00; A01; H00; H01,18.0,Điểm 3 năm học
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7210403,Thiết Kế Đồ Họa,A00; A01; H00; H01,18.0,Điểm tổ hợp 3 môn
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7220201,Ngôn Ngữ Anh,A01; D01; D14; D15,18.0,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7220201,Ngôn Ngữ Anh,A01; D01; D14; D15,18.0,Điểm 3 năm học
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7220201,Ngôn Ngữ Anh,A01; D01; D14; D15,18.0,Điểm tổ hợp 3 môn
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7220204,Ngôn Ngữ Trung Quốc,A01; C00; D01; D15,18.0,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7220204,Ngôn Ngữ Trung Quốc,A01; C00; D01; D15,18.0,Điểm 3 năm học
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7220204,Ngôn Ngữ Trung Quốc,A01; C00; D01; D15,18.0,Điểm tổ hợp 3 môn
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7220209,Ngôn Ngữ Nhật,A01; D01; D14; D15,18.0,Điểm tổ hợp 3 môn
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7220209,Ngôn Ngữ Nhật,A01; D01; D14; D15,18.0,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7220209,Ngôn Ngữ Nhật,A01; D01; D14; D15,18.0,Điểm 3 năm học
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7220210,Ngôn Ngữ Hàn Quốc,A01; C00; D01; D15,18.0,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7220210,Ngôn Ngữ Hàn Quốc,A01; C00; D01; D15,18.0,Điểm 3 năm học
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7220210,Ngôn Ngữ Hàn Quốc,A01; C00; D01; D15,18.0,Điểm tổ hợp 3 môn
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7310206,Quan Hệ Quốc Tế,A00; A01; C00; D01,18.0,Điểm tổ hợp 3 môn
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7310206,Quan Hệ Quốc Tế,A00; A01; C00; D01,18.0,Điểm 3 năm học
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7310206,Quan Hệ Quốc Tế,A00; A01; C00; D01,18.0,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7310401,Tâm Lý Học,A00; A01; C00; D01,18.0,Điểm tổ hợp 3 môn
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7310401,Tâm Lý Học,A00; A01; C00; D01,18.0,Điểm 3 năm học
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7310401,Tâm Lý Học,A00; A01; C00; D01,18.0,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7310630,Việt Nam Học,A07; C00; D01; D78,18.0,Điểm tổ hợp 3 môn
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7310630,Việt Nam Học,A07; C00; D01; D78,18.0,Điểm 3 năm học
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7310630,Việt Nam Học,A07; C00; D01; D78,18.0,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7320104,Truyền Thông Đa Phương Tiện,A01; C00; D01; D15,18.0,Điểm tổ hợp 3 môn
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7320104,Truyền Thông Đa Phương Tiện,A01; C00; D01; D15,18.0,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7320104,Truyền Thông Đa Phương Tiện,A01; C00; D01; D15,18.0,Điểm 3 năm học
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7320108,Quan Hệ Công Chúng,A00; A01; C00; D01,18.0,Điểm tổ hợp 3 môn
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7320108,Quan Hệ Công Chúng,A00; A01; C00; D01,18.0,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7320108,Quan Hệ Công Chúng,A00; A01; C00; D01,18.0,Điểm 3 năm học
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7340101,Quản Trị Kinh Doanh,A00; A01; C00; D01,18.0,Điểm tổ hợp 3 môn
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7340101,Quản Trị Kinh Doanh,A00; A01; C00; D01,18.0,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7340101,Quản Trị Kinh Doanh,A00; A01; C00; D01,18.0,Điểm 3 năm học
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7340114,Digital Marketing,A00; A01; C00; D01,18.0,Điểm 3 năm học
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7340114,Digital Marketing,A00; A01; C00; D01,18.0,Điểm tổ hợp 3 môn
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7340114,Digital Marketing,A00; A01; C00; D01,18.0,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7340122,Thương Mại Điện Tử,A00; A01; C00; D01,18.0,Điểm 3 năm học
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7340122,Thương Mại Điện Tử,A00; A01; C00; D01,18.0,Điểm tổ hợp 3 môn
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7340122,Thương Mại Điện Tử,A00; A01; C00; D01,18.0,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7340201,Tài Chính - Ngân Hàng,A00; A01; C01; D01,18.0,Điểm 3 năm học
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7340201,Tài Chính - Ngân Hàng,A00; A01; C01; D01,18.0,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7340201,Tài Chính - Ngân Hàng,A00; A01; C01; D01,18.0,Điểm tổ hợp 3 môn
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7340301,Kế Toán,A00; A01; C01; D01,18.0,Điểm 3 năm học
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7340301,Kế Toán,A00; A01; C01; D01,18.0,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7340301,Kế Toán,A00; A01; C01; D01,18.0,Điểm tổ hợp 3 môn
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7340412,Quản Trị Sự Kiện,A00; A01; C00; D01,18.0,Điểm tổ hợp 3 môn
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7340412,Quản Trị Sự Kiện,A00; A01; C00; D01,18.0,Điểm 3 năm học
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7340412,Quản Trị Sự Kiện,A00; A01; C00; D01,18.0,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7380101,Luật,A00; A01; C00; D01,18.0,Điểm tổ hợp 3 môn
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7380101,Luật,A00; A01; C00; D01,18.0,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7380101,Luật,A00; A01; C00; D01,18.0,Điểm 3 năm học
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7380107,Digital Marketing (Chương Trình tiếng Anh),A00; A01; C00; D01,18.0,Điểm 3 năm học
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7380107,Digital Marketing (Chương Trình tiếng Anh),A00; A01; C00; D01,18.0,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7380107,Luật Kinh Tế,A00; A01; C00; D01,18.0,Điểm tổ hợp 3 môn
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7380107,Digital Marketing (Chương Trình tiếng Anh),A00; A01; C00; D01,18.0,Điểm tổ hợp 3 môn
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7380107,Luật Kinh Tế,A00; A01; C00; D01,18.0,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7380107,Luật Kinh Tế,A00; A01; C00; D01,18.0,Điểm 3 năm học
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7480201,Công Nghệ Thông Tin,A00; A01; C01; D01,18.0,Điểm 3 năm học
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7480201,Công Nghệ Thông Tin,A00; A01; C01; D01,18.0,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7480201,Công Nghệ Thông Tin,A00; A01; C01; D01,18.0,Điểm tổ hợp 3 môn
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7510605,Logistics và Quản Lý Chuỗi Cung Ứng,A00; A01; C00; D01,18.0,Điểm 3 năm học
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7510605,Logistics và Quản Lý Chuỗi Cung Ứng,A00; A01; C00; D01,18.0,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7510605,Logistics và Quản Lý Chuỗi Cung Ứng,A00; A01; C00; D01,18.0,Điểm tổ hợp 3 môn
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7580101,Kiến Trúc,A00; D01; V00; V01,18.0,Điểm 3 năm học
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7580101,Kiến Trúc,A00; D01; V00; V01,18.0,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7580101,Kiến Trúc,A00; D01; V00; V01,18.0,Điểm tổ hợp 3 môn
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7720101,Y Khoa,A00; B00; D07; D08,24.0,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7720101,Y Khoa,A00; B00; D07; D08,24.0,Điểm 3 năm học
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7720101,Y Khoa (Chương Trình tiếng Anh),A00; B00; D07; D08,24.0,Điểm 3 năm học
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7720101,Y Khoa (Chương Trình tiếng Anh),A00; B00; D07; D08,24.0,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7720101,Y Khoa,A00; B00; D07; D08,24.0,Điểm tổ hợp 3 môn
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7720101,Y Khoa (Chương Trình tiếng Anh),A00; B00; D07; D08,24.0,Điểm tổ hợp 3 môn
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7720115,Y Học Cổ Truyền,A00; B00; D07; D08,24.0,Điểm 3 năm học
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7720115,Y Học Cổ Truyền,A00; B00; D07; D08,24.0,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7720115,Y Học Cổ Truyền,A00; B00; D07; D08,24.0,Điểm tổ hợp 3 môn
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7720201,Dược Học,A00; B00; D07; D08,24.0,Điểm 3 năm học
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7720201,Dược Học,A00; B00; D07; D08,24.0,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7720201,Dược Học (Chương Trình tiếng Anh),A00; B00; D07; D08,24.0,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7720201,Dược Học,A00; B00; D07; D08,24.0,Điểm tổ hợp 3 môn
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7720201,Dược Học (Chương Trình tiếng Anh),A00; B00; D07; D08,24.0,Điểm tổ hợp 3 môn
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7720201,Dược Học (Chương Trình tiếng Anh),A00; B00; D07; D08,24.0,Điểm 3 năm học
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7720301,Điều Dưỡng,A00; B00; D07; D08,19.5,Điểm 3 học kỳ
Trường ĐẠI HỌC Quốc tế Hồng Bàng (*),HIU,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7720301,Điều Dưỡng (Chương Trình tiếng Anh),A00; B00; D07; D08,19.5,Điểm 3 học kỳ
